gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct,secreted,membrane
CBFA2T3,-0.4779207,-1.0071256,0.63270664206507,1.0,0.04007633587786259,0.047949162333911034,-0.007872826456048442,False,False
PCED1B,-0.47887844,-4.5056233,0.6320251126404917,1.0,0.0009541984732824427,0.010109763142692086,-0.009155564669409644,False,False
ALDH3B1,-0.47907287,-0.9010256,0.6318867951869218,1.0,0.039122137404580155,0.04722703639514731,-0.008104898990567155,False,False
C15orf59,-0.479973,-0.94940054,0.6312466045528501,1.0,0.03435114503816794,0.0426054303870595,-0.008254285348891562,False,False
SOSTDC1,-0.4815428,-2.8001356,0.6301307739815196,1.0,0.0019083969465648854,0.011120739456961294,-0.00921234251039641,True,False
AL135999.1,-0.48187405,-2.733665,0.6298954311525844,1.0,0.003816793893129771,0.012998266897746967,-0.009181473004617196,False,False
SLC52A1,-0.48193166,-3.1005545,0.6298545057986884,1.0,0.0019083969465648854,0.011120739456961294,-0.00921234251039641,False,True
PRMT5-AS1,-0.48204687,-3.257061,0.629772658499582,1.0,0.0019083969465648854,0.011120739456961294,-0.00921234251039641,False,False
ARF4-AS1,-0.4824069,-2.5914166,0.6295169149915538,1.0,0.0057251908396946565,0.01487579433853264,-0.009150603498837985,False,False
ANK1,-0.48245013,-3.8988276,0.629486228754855,1.0,0.0019083969465648854,0.011120739456961294,-0.00921234251039641,False,False
AL606970.4,-0.482983,-22.619251,0.6291078177748974,1.0,0.0,0.00924321201617562,-0.00924321201617562,False,False
LINC00989,-0.482983,-22.880644,0.6291078177748974,1.0,0.0,0.00924321201617562,-0.00924321201617562,False,False
MACROD2,-0.48373908,-1.407286,0.6285710504092804,1.0,0.02385496183206107,0.03249566724436742,-0.00864070541230635,False,False
RAPH1,-0.4839479,-0.5733338,0.6284228349582692,1.0,0.23282442748091603,0.21259387637203928,0.020230551108876754,False,False
MKX,-0.48401994,-0.7935277,0.6283717296547484,1.0,0.04007633587786259,0.04838243789716926,-0.00830610201930667,False,False
TTC12,-0.48476163,-2.1945636,0.6278454487218997,1.0,0.004770992366412214,0.014009243212016175,-0.009238250845603962,False,False
OASL,-0.48484084,-2.4099753,0.6277892551393909,1.0,0.0028625954198473282,0.012131715771230503,-0.009269120351383175,False,False
QPRT,-0.48501366,-0.4267249,0.6276666584504809,1.0,0.3015267175572519,0.27123050259965337,0.030296214957598544,False,False
TUBB4A,-0.48549613,-2.6513572,0.6273244637545694,1.0,0.0009541984732824427,0.01025418833044483,-0.009299989857162388,False,False
TRIM56,-0.48575535,-0.5616545,0.6271406310443666,1.0,0.17270992366412213,0.16652224147891392,0.00618768218520821,False,False
PRKAA2,-0.4860218,-1.7698312,0.6269517159911044,1.0,0.01049618320610687,0.019641825534373193,-0.009145642328266323,False,True
HOXA7,-0.48643225,-1.2682048,0.6266607325656,1.0,0.02194656488549618,0.03076256499133449,-0.008816000105838308,False,False
AL662884.4,-0.4868283,-1.5030848,0.6263800141542586,1.0,0.007633587786259542,0.016897746967071057,-0.009264159180811516,False,False
HSD17B7,-0.48702994,-0.8921673,0.6262371237501703,1.0,0.06393129770992366,0.07019064124783363,-0.006259343537909967,False,True
KRT7,-0.48871496,-2.2189453,0.6250435172564546,1.0,0.0057251908396946565,0.015020219526285385,-0.009295028686590729,False,False
CCNE1,-0.4890822,-1.0272164,0.624783502568235,1.0,0.07061068702290077,0.07582322357019064,-0.00521253654728987,False,False
PDP2,-0.4898671,-1.3359631,0.6242279414939965,1.0,0.01717557251908397,0.02628538417099942,-0.009109811651915451,False,False
AC024337.2,-0.4905296,-22.81136,0.6237591937544318,1.0,0.0,0.009387637203928365,-0.009387637203928365,False,False
HEXB,-0.49261788,-0.14823519,0.6222826167985922,1.0,0.6774809160305344,0.5238301559792028,0.1536507600513316,False,False
SERGEF,-0.4929563,-0.63228726,0.6220434523367728,1.0,0.14980916030534353,0.14500288850375506,0.004806271801588463,False,False
TMEM14C,-0.49301392,0.01769274,0.6220027474652376,1.0,0.8444656488549618,0.7602541883304448,0.084211460524517,False,True
KIAA1671,-0.49309313,-2.5560138,0.621946780154525,1.0,0.004770992366412214,0.01415366839976892,-0.009382676033356706,False,False
KHK,-0.49341717,-2.2609,0.6217178457398657,1.0,0.006679389312977099,0.016031195840554593,-0.009351806527577493,False,False
BX284668.6,-0.49482137,-0.938803,0.6207262197886476,1.0,0.033396946564885496,0.042172154823801274,-0.008775208258915777,False,False
AC015802.6,-0.49491498,-1.8224066,0.6206601358649677,1.0,0.01049618320610687,0.019786250722125937,-0.009290067516019067,False,False
AL592183.1,-0.49549106,-1.7667359,0.6202535329736468,1.0,0.015267175572519083,0.02440785673021375,-0.009140681157694666,False,False
ALDH6A1,-0.4981698,-0.8573996,0.6183643555445294,1.0,0.10782442748091603,0.10904101675332178,-0.0012165892724057548,False,True
GCK,-0.4995164,-1.496785,0.6174156393078251,1.0,0.01049618320610687,0.01993067590987868,-0.00943449270377181,False,False
SPIN2A,-0.49984044,-1.2238189,0.6171874337872483,1.0,0.02194656488549618,0.031051415366839977,-0.009104850481343796,False,False
CA8,-0.50115824,-3.0918512,0.6162597789571669,1.0,0.0028625954198473282,0.01242056614673599,-0.009557970726888663,False,False
NBPF9,-0.5032465,-0.7759824,0.614790979592432,1.0,0.06393129770992366,0.0707683419988446,-0.006837044288920943,False,False
LINC01197,-0.5055076,-2.207618,0.6132023641453612,1.0,0.007633587786259542,0.017186597342576545,-0.009553009556317004,False,False
LINC01886,-0.5056228,-22.58767,0.613121464128161,1.0,0.0,0.009676487579433853,-0.009676487579433853,False,False
AL161421.1,-0.5059109,-0.8679826,0.6129192347051317,1.0,0.03816793893129771,0.04679376083188908,-0.008625821900591371,False,False
NTRK3,-0.5076319,-1.8535106,0.6117115283632544,1.0,0.016221374045801526,0.0255632582322357,-0.009341884186434175,False,True
CPAMD8,-0.50793433,-2.759463,0.6114994043271738,1.0,0.0028625954198473282,0.012564991334488735,-0.009702395914641407,True,False
NECTIN3,-0.5084888,-0.6439025,0.6111105948992097,1.0,0.24045801526717558,0.21577123050259966,0.02468678476457592,False,True
LATS2,-0.5095689,-0.40296215,0.6103534887501981,1.0,0.40935114503816794,0.340265742345465,0.06908540269270291,False,False
TFAP4,-0.50957614,-1.3143705,0.6103484427730783,1.0,0.035305343511450385,0.043760831889081454,-0.00845548837763107,False,False
KRT15,-0.5114124,-1.6384835,0.6090623235003848,1.0,0.011450381679389313,0.021086077411900637,-0.009635695732511324,False,False
KCNQ1-AS1,-0.51165724,-2.4331722,0.6088909320715001,1.0,0.0057251908396946565,0.015453495089543617,-0.009728304249848961,False,False
SLC6A16,-0.51250696,-3.1324406,0.6082962695946024,1.0,0.003816793893129771,0.013575967648757943,-0.009759173755628172,False,True
PDE4B,-0.51272297,-1.1350087,0.6081451254863435,1.0,0.02385496183206107,0.03321779318313114,-0.009362831351070067,False,False
HSPA4L,-0.51285255,-0.93379265,0.6080544470563722,1.0,0.02480916030534351,0.03422876949740035,-0.009419609192056838,False,False
NPY2R,-0.5131694,-22.79656,0.6078328140497691,1.0,0.0,0.009820912767186597,-0.009820912767186597,False,True
LINC00467,-0.51405513,-0.7017615,0.6072134402626881,1.0,0.0715648854961832,0.07842287694974004,-0.006857991453556839,False,False
FAM86B1,-0.51497686,-1.8501927,0.606569188050743,1.0,0.008587786259541985,0.018341998844598497,-0.009754212585056512,False,False
HERC6,-0.5154665,-1.4946297,0.6062270533905602,1.0,0.012404580152671756,0.022097053726169845,-0.00969247357349809,False,True
ELOVL2,-0.5154737,-2.1682904,0.6062220226425847,1.0,0.006679389312977099,0.016464471403812825,-0.009785082090835725,False,True
AC068338.3,-0.51993835,-1.6766113,0.6031065613515763,1.0,0.01431297709923664,0.023974581166955517,-0.009661604067718876,False,False
PRDX1,-0.5212489,0.01738742,0.6021933921555058,1.0,0.9236641221374046,0.8844598497978048,0.03920427233959978,False,False
CACNA2D2,-0.5219258,-2.1505768,0.6017219994619362,1.0,0.004770992366412214,0.014731369150779897,-0.009960376784367682,False,False
SEC22C,-0.5223939,-0.671744,0.6013961337970806,1.0,0.22137404580152673,0.20031773541305603,0.021056310388470695,False,True
ISG20,-0.52248746,-0.6673721,0.6013309702226874,1.0,0.0868320610687023,0.09243212016175621,-0.005600059093053916,False,False
ABCA3,-0.52263147,-1.3037761,0.601230724793372,1.0,0.0057251908396946565,0.015742345465049105,-0.010017154625354449,False,True
PPP1R9A,-0.5227107,-2.4742043,0.6011755930232461,1.0,0.0028625954198473282,0.012853841709994223,-0.009991246290146895,False,False
AL162258.2,-0.523474,-2.8493342,0.6006444402561013,1.0,0.0028625954198473282,0.012853841709994223,-0.009991246290146895,False,False
HOXA6,-0.5235244,-3.5384755,0.6006093715964478,1.0,0.0009541984732824427,0.01097631426920855,-0.010022115795926108,False,False
CD163L1,-0.5235604,-2.9681501,0.6005843231204182,1.0,0.0028625954198473282,0.012853841709994223,-0.009991246290146895,False,True
CDKL1,-0.5249358,-0.8520718,0.5996278250829418,1.0,0.07633587786259542,0.08217793183131138,-0.0058420539687159545,False,False
NNAT,-0.5282626,-23.09861,0.5973170585223326,1.0,0.0,0.010109763142692086,-0.010109763142692086,False,True
NMUR1,-0.5282626,-22.839685,0.5973170585223326,1.0,0.0,0.010109763142692086,-0.010109763142692086,False,True
BEX4,-0.52952284,-0.48458698,0.5964428267096098,1.0,0.3291984732824427,0.2856730213749278,0.043525451907514945,False,False
STEAP1B,-0.52996206,-1.9190192,0.5961382314930898,1.0,0.006679389312977099,0.016753321779318313,-0.010073932466341213,False,True
KBTBD7,-0.5303077,-0.7897351,0.5958985998534606,1.0,0.11259541984732824,0.11438474870017332,-0.001789328852845079,False,False
TRAF3IP2-AS1,-0.53086936,-0.8078689,0.5955092921217114,1.0,0.08301526717557252,0.08853264009243211,-0.005517372916859595,False,False
ESYT3,-0.53178394,-5.011398,0.5948756676518263,1.0,0.0009541984732824427,0.011120739456961294,-0.010166540983678852,False,True
NECAB1,-0.5323024,-2.2273633,0.5945165842926883,1.0,0.008587786259541985,0.018630849220103985,-0.010043062960562,False,False
CAPS2,-0.53505313,-1.5616077,0.5926131066921765,1.0,0.016221374045801526,0.026140958983246677,-0.009919584937445151,False,False
AL161733.1,-0.5358092,-22.673882,0.5920903895649517,1.0,0.0,0.01025418833044483,-0.01025418833044483,False,False
FNDC11,-0.5358092,-22.939249,0.5920903895649517,1.0,0.0,0.01025418833044483,-0.01025418833044483,False,False
ADCY9,-0.5362629,-0.9389893,0.5917768609022109,1.0,0.07347328244274809,0.07943385326400924,-0.005960570821261155,False,True
PARP12,-0.53674537,-1.0928497,0.591443509342377,1.0,0.035305343511450385,0.04448295782784518,-0.009177614316394793,False,False
PLA2G7,-0.53721344,-2.2953155,0.591120191062251,1.0,0.0028625954198473282,0.01314269208549971,-0.010280096665652383,True,False
GAST,-0.5383224,-2.7367935,0.5903544999765891,1.0,0.0028625954198473282,0.01314269208549971,-0.010280096665652383,True,False
AC087239.1,-0.53875446,-0.90234834,0.5900563024380086,1.0,0.03244274809160305,0.042027729636048526,-0.009584981544445474,False,False
KCTD11,-0.53944576,-0.7933859,0.5895793307535893,1.0,0.15458015267175573,0.14861351819757365,0.005966634474182081,False,False
MAP3K12,-0.5413756,-0.6783323,0.5882487265179064,1.0,0.12118320610687022,0.12247255921432698,-0.0012893531074567588,False,False
LUCAT1,-0.5428518,-1.2664659,0.5872318513018258,1.0,0.01049618320610687,0.02079722703639515,-0.010301043830288278,False,False
SEMA3E,-0.54327667,-1.7913582,0.5869393405370822,1.0,0.004770992366412214,0.015164644714038129,-0.010393652347625914,True,False
AGO2,-0.54334146,-0.5698347,0.5868947261843552,1.0,0.2538167938931298,0.22761409589832468,0.026202697994805096,False,False
SEC14L5,-0.5433559,-22.778044,0.5868848120970886,1.0,0.0,0.010398613518197574,-0.010398613518197574,False,False
GAS8,-0.5436943,-1.1658384,0.5866518533831133,1.0,0.02767175572519084,0.03740612362796072,-0.009734367902769877,False,False
NSA2,-0.54381675,-0.09138464,0.586567602275287,1.0,0.7557251908396947,0.5960427498555748,0.15968244098411988,False,False
POLR2M,-0.54385275,-0.72601336,0.5865428236050289,1.0,0.19370229007633588,0.1789428076256499,0.014759482450685979,False,False
