gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct
AHCY,17.236206,0.8998396,1.4205928355390498e-66,2.481799416741252e-65,0.5811528251801289,0.29275092936802977,0.28840189581209913
HLA-C,17.233385,0.42113605,1.491630468493364e-66,2.603417985067102e-65,0.9893818733409178,0.9809479553903345,0.008433917950583236
ABCB8,17.207928,1.9360987,2.3156776923154862e-66,4.03589540660699e-65,0.33560864618885095,0.07295539033457249,0.26265325585427846
EPHB3,17.198372,1.0938964,2.730995293830468e-66,4.757469193440987e-65,0.49658703071672355,0.22072490706319703,0.2758621236535265
GAA,17.19629,0.76438946,2.8308919404429624e-66,4.929145814472522e-65,0.6964353431930224,0.4028810408921933,0.2935543023008291
SMIM7,17.179901,0.6651884,3.7554738520437527e-66,6.532810978365083e-65,0.7840348881304513,0.5315985130111525,0.25243637511929884
MEAF6,17.177557,0.72162634,3.910346684299854e-66,6.798987584103309e-65,0.7212741751990899,0.4437732342007435,0.2775009409983464
GTPBP4,17.176203,0.83258045,4.0026858164354086e-66,6.956234609759542e-65,0.6021994690936671,0.3159851301115242,0.2862143389821429
TSPAN2,17.16392,7.181674,4.946019801576024e-66,8.59156738194981e-65,0.2554038680318544,0.0018587360594795538,0.2535451319723748
LTV1,17.123245,0.905781,9.956667993290743e-66,1.727080798836214e-64,0.533940083428138,0.24070631970260223,0.2932337637255358
ACTR2,17.114368,0.5264903,1.1596704890629022e-65,2.009656245251052e-64,0.9135381114903299,0.8025092936802974,0.11102881781003249
FAAP100,17.10928,1.8002045,1.265553036589629e-65,2.1910710094219687e-64,0.3521046643913538,0.08968401486988847,0.2624206495214653
PHB,17.103588,0.63826185,1.3954227743536819e-65,2.4124928455996578e-64,0.8147516116799394,0.5971189591078067,0.2176326525721327
COMMD8,17.071379,0.9512829,2.424048143477925e-65,4.186888251594717e-64,0.506067500948047,0.22026022304832713,0.2858072778997198
LEO1,17.065348,0.95333594,2.6878322851737618e-65,4.638126432690225e-64,0.5170648464163823,0.23094795539033458,0.2861168910260477
FAF2,17.062794,0.83804023,2.8079475493880156e-65,4.843114057851149e-64,0.5991657186196435,0.3048327137546468,0.2943330048649967
ORMDL1,17.059048,0.7107337,2.9939397506826946e-65,5.161478797691315e-64,0.7343572241183163,0.4516728624535316,0.28268436166478467
GMPPB,17.027113,1.433929,5.169176011712932e-65,8.903145507232626e-64,0.3835798255593477,0.11431226765799256,0.26926755790135515
RALGPS2,17.019514,1.2149756,5.885781006909721e-65,1.0132623934755212e-63,0.43306788016685627,0.16031598513011153,0.27275189503674474
