source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,condition
Fibroblast,Fibroblast,ADAM12,ITGB1,1.1221405,0.0,1.0837234,0.609589201608923,1.114355596404108,0.15832199,0.93316716,0.07762764502292402,0.23696718143953505,Keloid
Myeloid,Pericyte_SMC,PTGS2,CAV1,1.2213563,0.0,0.828472,0.6533520723983784,1.4861547098322685,0.21779694,0.9242891,0.025549102583460007,0.23696718143953505,Keloid
Keratinocyte,Endothelial,COL14A1,ITGA2_ITGB1,0.2182214,1.0,0.047409825,-0.03552342421907584,-0.4629273569086965,0.024792546,0.7449251,1.0,0.2374305647984673,Keloid
Fibroblast,Myeloid,B2M,CD1C,1.829658,1.0,0.82659775,-0.05531216057387989,0.0573216549058162,0.13812315,0.92420983,1.0,0.2378384752899289,Keloid
Fibroblast,Pericyte_SMC,PTN,NCL,1.1220428,0.0,1.1024373,0.5171551670734884,1.2499423038262454,0.09379565,0.9336991,0.07762764502292402,0.2378384752899289,Keloid
Endothelial,Myeloid,TIMP1,CD63,1.1208692,1.0,1.0733994,-0.12201839758885016,-0.6420690520886414,0.018976657,0.93286806,1.0,0.23958511916120373,Keloid
Keratinocyte,Pericyte_SMC,HRAS,CAV1,1.2207128,0.0,0.8258517,0.6283149004942722,0.9845835328291072,0.1634979,0.9241782,0.07762764502292402,0.23958511916120373,Keloid
Keratinocyte,Keratinocyte,VEGFB,ADRB2,0.22058442,0.0,0.04744046,0.23174438434897118,0.14255225290536344,0.08662621,0.7449864,0.6006476448700158,0.24031624943829494,Keloid
Fibroblast,Fibroblast,CXCL12,ITGB1,1.1200962,0.0,1.0774227,0.4997088785308811,1.1473730276416374,0.120291285,0.9329851,0.07762764502292402,0.2413371619207973,Keloid
Pericyte_SMC,Fibroblast,COL4A1,CD44,1.1516105,0.0,0.81851226,0.49143132581005533,1.0996706904705358,0.06609705,0.92386484,0.24428882954957443,0.2422152043815895,Keloid
Fibroblast,Pericyte_SMC,MFGE8,ITGB5,0.21799803,0.0,0.047510955,0.1040414877334955,0.18329918141697749,0.054222822,0.74512744,0.7992662860681896,0.2431999238537501,Keloid
Endothelial,T_cell,COL1A2,CD44,1.1174192,1.0,1.2342153,-0.10764575215583758,-1.2040131419494218,0.021632869,0.9371096,1.0,0.24397532446091696,Keloid
Myeloid,Myeloid,TGFB1,LPP,0.21832986,1.0,0.04763503,-0.03454719407048131,-0.171957119484412,0.022123814,0.74537504,1.0,0.2460816045793257,Keloid
T_cell,Pericyte_SMC,TGFB1,CAV1,1.2165854,0.0,0.8090472,0.5617215117859582,1.1802632410605238,0.12832507,0.92345476,0.07762764502292402,0.2466255714615213,Keloid
T_cell,Endothelial,LGALS1,ITGB1,1.1140033,1.0,1.2279428,-0.15452751525791034,-0.5419497139298781,0.01979455,0.93695927,1.0,0.247511705020791,Keloid
Myeloid,Fibroblast,COL1A2,CD44,1.1385916,1.0,0.80707943,-0.22689858969729335,-0.7852215030218102,0.01414619,0.92336863,1.0,0.2483991367592241,Keloid
Fibroblast,Fibroblast,VEGFA,NRP1,0.21989508,0.98,0.047681432,-0.030995020209780455,-0.20826468399199782,0.024132643,0.7454674,1.0,0.24896126063627025,Keloid
Fibroblast,Pericyte_SMC,MDK,NCL,1.1104983,0.0,1.0856657,0.5240151863131339,1.1750468603508553,0.09174533,0.933223,0.07762764502292402,0.2510694406522567,Keloid
Fibroblast,Pericyte_SMC,LTBP3,ITGB5,0.21887816,0.0,0.047900833,0.13395847927126084,0.30006044426043577,0.06276741,0.7459027,0.6231922912362624,0.25183892438211275,Keloid
Pericyte_SMC,Fibroblast,COL1A1,DDR2,1.7431214,0.0,0.797995,0.251490109974164,-0.09768705240130868,0.0705049,0.9229672,1.0,0.25196220683968007,Keloid
Endothelial,Endothelial,HLA-A,APLP2,1.1101247,0.0,0.9123592,0.2272827600624755,0.46188282508251033,0.05294011,0.92759556,0.44365128645362667,0.25196220683968007,Keloid
Keratinocyte,Pericyte_SMC,COL1A1,ITGA1_ITGB1,1.1097322,1.0,0.9269036,0.16098173404835117,-0.03132770806492979,0.07363854,0.92812485,1.0,0.2528563031372269,Keloid
Myeloid,Endothelial,SPARC,ENG,1.1095119,1.0,1.1987526,0.26090562349959545,0.42642149228488946,0.0667857,0.936245,1.0,0.2537517281440477,Keloid
Pericyte_SMC,T_cell,FN1,CD44,1.10916,0.0,1.21774,0.27957280011780117,0.5180780499108363,0.058878005,0.93671244,0.3362627358986029,0.2546484804592927,Keloid
Myeloid,Keratinocyte,TLN1,ITGB5,0.23550045,0.94,0.047974415,-0.024020767733414425,-0.13587238680221425,0.02527028,0.74604815,1.0,0.2547145648822614,Keloid
Pericyte_SMC,Pericyte_SMC,COL6A3,ITGA1_ITGB1,1.1079345,0.0,0.92489815,0.6551148533617204,1.3470899994838046,0.21973081,0.92805266,0.0253414846563598,0.2555465586821125,Keloid
Endothelial,Fibroblast,LGALS1,ITGB1,1.1054506,1.0,1.0322838,-0.10563824062530691,-0.7814995496144654,0.016640509,0.9316347,1.0,0.25644596141165743,Keloid
Fibroblast,Keratinocyte,VCL,ITGB5,0.23555243,0.07,0.0479899,0.019100298093240556,-0.08191757695532775,0.03177234,0.7460787,1.0,0.2575882144501007,Keloid
Pericyte_SMC,Keratinocyte,COL4A2,SDC1,1.1051533,0.0,1.026126,1.015472905520133,1.9605115239361406,0.41082382,0.9314439,0.0007015090529831369,0.25824873478752397,Keloid
Myeloid,Fibroblast,CD14,ITGB1,1.1026337,0.0,1.0236018,0.6567720240514163,1.539803280871448,0.22472787,0.93136525,0.024725142400367682,0.26005678938009563,Keloid
Keratinocyte,Endothelial,SPTAN1,PTPRA,0.22179362,0.01,0.04803078,0.038126912198420515,-0.02664473400461964,0.03511833,0.7461594,1.0,0.2604598421951681,Keloid
T_cell,Pericyte_SMC,CD99,CD81,1.1007907,0.0,1.0272276,0.09718289296478164,0.23407855517393594,0.030671503,0.9314782,1.0,0.2609627936305218,Keloid
T_cell,Endothelial,CALM1,INSR,1.2164128,0.0,0.7833571,0.43672220211940976,1.0086353865870348,0.11594914,0.9223065,0.07762764502292402,0.2609627936305218,Keloid
Endothelial,T_cell,LGALS1,PTPRC,1.0995941,0.01,1.0244375,0.31341210283635484,0.19789183494692764,0.04164195,0.93139136,1.0,0.2618701139825755,Keloid
Pericyte_SMC,T_cell,TIMP1,CD63,1.0990413,1.0,0.92620534,-0.13348597966051917,-0.3641311918299286,0.016374407,0.9280998,1.0,0.26277878902010265,Keloid
Pericyte_SMC,Fibroblast,APOE,SDC2,1.5324407,0.0,0.7820405,0.5773738212447168,1.0680153636030183,0.1282084,0.92224616,0.07762764502292402,0.26277878902010265,Keloid
T_cell,Keratinocyte,POSTN,ITGAV_ITGB5,0.23574749,1.0,0.04804802,-0.25556071335226155,-1.219726537410506,0.008220543,0.74619335,1.0,0.2633294803867343,Keloid
Pericyte_SMC,Fibroblast,A2M,LRP1,1.0961536,0.0,1.1348065,0.7320759047081897,1.5055867765983573,0.20697236,0.9345892,0.029020735708987777,0.26368873743058185,Keloid
Myeloid,Pericyte_SMC,ICAM1,CAV1,1.209538,0.0,0.7803536,0.39714299715373896,0.7350452765046442,0.06732941,0.92216873,0.22366125507275514,0.26459999774007803,Keloid
Myeloid,T_cell,MRC1,PTPRC,1.0953578,0.0,1.0114802,1.1072158060803177,2.4331884047463648,0.5921859,0.93098354,2.0235586766758898e-05,0.2655125685477416,Keloid
Endothelial,Keratinocyte,MAML2,NOTCH3,0.22054902,0.05,0.04814994,0.035759510982871924,-0.15031244545294353,0.036071334,0.7463939,1.0,0.266197098178435,Keloid
Fibroblast,Keratinocyte,S100A4,EGFR,1.3994235,0.0,0.7799067,0.432869521452443,0.447303705899454,0.1205298,0.92214817,0.1420298643648477,0.26734163605417244,Keloid
T_cell,Keratinocyte,RTN4,GJB2,0.22109783,1.0,0.04820891,-0.010656628280579838,-0.10484351274239051,0.03488876,0.7465098,1.0,0.2690627277954581,Keloid
Fibroblast,Keratinocyte,PTN,SDC1,1.0904968,0.0,1.0066826,0.992883314509106,1.894724577407076,0.4017153,0.9308306,0.0007839548094492619,0.2691759287430776,Keloid
Myeloid,Pericyte_SMC,CD99,CD81,1.0897864,0.0,0.9935468,0.08824048017532209,0.16341540445228198,0.029665839,0.93040663,1.0,0.2700950310288341,Keloid
Myeloid,Keratinocyte,APP,GPC1,0.2208237,1.0,0.048260972,0.06540134393797142,-0.10668330280487065,0.04484005,0.7466119,1.0,0.27192633843550673,Keloid
Keratinocyte,Myeloid,COL1A2,CD44,1.0884304,1.0,1.1052973,-0.1649431353747376,-0.6366623469619102,0.019373244,0.93377924,1.0,0.27193714047870643,Keloid
Keratinocyte,Pericyte_SMC,LGALS1,ITGB1,1.087972,1.0,0.8923347,-0.10729355475943364,-0.5328193489208801,0.014384518,0.9268468,1.0,0.2728601448411232,Keloid
Myeloid,Fibroblast,F13A1,ITGB1,1.087858,0.0,0.9780618,0.670056413168406,1.5514217145837554,0.2470158,0.92989635,0.02122886262680728,0.27378444709406086,Keloid
Pericyte_SMC,Myeloid,TIMP3,CD44,1.0871444,0.0,1.1032225,0.5159411265105772,1.2996040935159017,0.10054547,0.9337211,0.07762764502292402,0.2747100458366698,Keloid
Keratinocyte,Keratinocyte,PRSS3,F2R,0.23599732,0.0,0.04837637,0.4842195130157737,0.38358057975498483,0.20112747,0.74683774,0.19576769067327293,0.2747879622797168,Keloid
Fibroblast,Fibroblast,PSAP,LRP1,1.0866537,0.0,1.1188885,0.5970319135610755,1.0555000470771994,0.14277145,0.9341561,0.07762764502292402,0.27563693966810043,Keloid
Fibroblast,Keratinocyte,HMGB1,SDC1,1.0857881,0.0,1.0004363,0.46034362821232705,0.5994092041266271,0.11342933,0.93062997,0.07762764502292402,0.27656512718750326,Keloid
Endothelial,Endothelial,COL1A1,CD93,1.0833435,1.0,1.0412556,0.14779636058594137,-0.9440814462797809,0.059402525,0.9319098,1.0,0.27749460699402834,Keloid
Endothelial,Pericyte_SMC,NID1,ITGAV,0.22017133,0.0,0.048400413,0.0994015843126578,0.2549303508414843,0.053461675,0.7468847,0.8221946031575571,0.277647568569828,Keloid
Endothelial,Pericyte_SMC,COL1A1,CD44,1.0833335,1.0,1.0412263,-0.24655087481992224,-1.654715819862821,0.016156824,0.9319089,1.0,0.2784254186443787,Keloid
Fibroblast,Keratinocyte,COL6A1,ITGA2_ITGB1,1.7614462,0.0,0.7628087,0.8116157898337177,1.5637760133111718,0.21018665,0.92134875,0.026817767274537965,0.2793574788792723,Keloid
Pericyte_SMC,Fibroblast,LUM,ITGB1,1.0828902,0.0,0.96275073,0.15592720690528378,-0.012622674775417897,0.035359327,0.9293803,1.0,0.2793574788792723,Keloid
Fibroblast,Myeloid,PTN,NCL,1.082675,0.0,0.98294073,0.4815652773642589,1.1204704583824658,0.083628856,0.93005836,0.10191506216246786,0.28029082719867787,Keloid
Endothelial,Endothelial,ADAM10,TSPAN14,0.22381186,0.0,0.048560146,0.22041146167468023,0.4288753726829123,0.09926083,0.74719596,0.2565009440927321,0.2805051737411122,Keloid
Myeloid,Keratinocyte,S100A4,EGFR,1.363843,0.0,0.75757307,0.41230241604346757,0.5209402337563331,0.117078274,0.9210988,0.09484564425424008,0.28122546220174593,Keloid
Pericyte_SMC,Keratinocyte,COL14A1,CD44,1.0826415,0.0,1.171453,0.3744928746608861,0.591701399121781,0.07572558,0.935554,0.14880007820634814,0.28122546220174593,Keloid
Pericyte_SMC,Fibroblast,COL6A2,CD44,1.0811723,0.0,0.75665575,0.14251116441006645,0.0023317690013100467,0.031699922,0.9210548,1.0,0.2821613824876268,Keloid
Fibroblast,Endothelial,VEGFA,FLT1_KDR,0.22238666,0.0,0.04864799,0.2634872134667949,0.33300922347404727,0.11466482,0.7473667,0.2656014286759767,0.2833608098756923,Keloid
T_cell,T_cell,TGFB1,CXCR4,1.1476314,0.0,0.7542399,0.8968896183952184,2.1037886103770926,0.25663424,0.92093843,0.01045176882509365,0.2840370733044285,Keloid
Fibroblast,Keratinocyte,MDK,SDC1,1.0789523,0.0,0.9913678,0.9997433337487516,1.819829133931686,0.39293402,0.9303355,0.0012927194562946968,0.2840370733044285,Keloid
Pericyte_SMC,Keratinocyte,COL1A1,ITGA2_ITGB1,1.735861,0.0,0.7509484,0.302983704886847,-0.009148521541548826,0.09426621,0.92077905,0.643302348537865,0.2849768410336501,Keloid
Pericyte_SMC,Myeloid,FN1,PLAUR,1.0788591,0.0,1.1437485,0.5378338694465665,1.1685185740838588,0.13332939,0.9348287,0.07762764502292402,0.2849768410336501,Keloid
T_cell,Fibroblast,COL1A1,CD44,1.0785366,1.0,0.7543412,-0.3156359592717964,-1.6475966108765345,0.011705195,0.9209433,1.0,0.2859178884422861,Keloid
Pericyte_SMC,Myeloid,THBS2,CD47,0.22150493,1.0,0.04896764,-0.07349340954414174,-0.1988180890653367,0.01848615,0.7479844,1.0,0.2862144148886173,Keloid
Myeloid,Pericyte_SMC,VEGFA,ITGB1,1.0774302,0.0,0.85801584,0.46768086624998967,1.1267327723920102,0.10953311,0.92550606,0.07762764502292402,0.28686021412948687,Keloid
Fibroblast,Myeloid,FBLN1,ITGB1,1.0761862,0.0,0.9224514,0.45198474514022163,0.8206142884619673,0.06441718,0.9279641,0.25927577694216813,0.2878038166944028,Keloid
Myeloid,Myeloid,HLA-DPB1,CD4,1.6440188,0.0,0.7467019,1.0621809219746392,2.641420692484494,0.39560708,0.920572,0.0009192283157432209,0.28874869473618425,Keloid
Fibroblast,Fibroblast,PTN,NCL,1.0755862,0.0,0.9614234,0.4751565622617656,1.0089457767677694,0.08179815,0.92933506,0.10973753055069128,0.28874869473618425,Keloid
Endothelial,Pericyte_SMC,PDGFB,ITGAV,0.22144473,0.0,0.048983198,0.2107480819235392,0.41621552981391474,0.104135126,0.7480144,0.28827905847625507,0.28906602088399747,Keloid
Fibroblast,T_cell,CD99,CD81,1.1935589,0.0,0.74553734,0.17608097695978142,0.20875243988266068,0.022260642,0.92051494,1.0,0.28969484685398167,Keloid
Endothelial,Fibroblast,A2M,LRP1,1.0749213,0.0,1.0992295,0.7126571248040672,1.3755556907962463,0.2004836,0.93360883,0.033767032834210904,0.2906422716469453,Keloid
Keratinocyte,Fibroblast,CD99,CD81,1.0737216,0.0,0.85925746,0.07492821727898338,-0.1761204362844324,0.025656158,0.9255559,1.0,0.29159096771422577,Keloid
Keratinocyte,Pericyte_SMC,VEGFA,ITGAV,0.22155008,0.05,0.049031407,0.024899842557348048,-0.05828805912642471,0.03364746,0.7481071,1.0,0.2919156285622576,Keloid
T_cell,Myeloid,COL1A2,CD44,1.0732372,1.0,1.0807853,-0.17189110853197043,-1.0747285154463169,0.018943606,0.93308246,1.0,0.2925409336549733,Keloid
T_cell,Pericyte_SMC,ANXA1,ADRA2A,1.0715663,0.0,0.7723237,0.5056884877816168,1.3086395694529078,0.16822109,0.92179674,0.07762764502292402,0.29444471146607754,Keloid
Myeloid,Pericyte_SMC,TGFB1,VASN,0.22150862,0.0,0.049059533,0.1778921571077375,0.41959364624812323,0.07943306,0.7481611,0.42619998930790215,0.2947632386238226,Keloid
Fibroblast,Myeloid,MDK,NCL,1.0711305,0.0,0.9679871,0.48842529660390444,1.0455750149070757,0.081800774,0.9295581,0.10937249958011286,0.2953984786777538,Keloid
Fibroblast,Endothelial,CTHRC1,FZD6,1.5009493,0.0,0.7389471,0.8933748424230976,1.8824728880936608,0.28165025,0.9201895,0.006342845729276423,0.29635351015943723,Keloid
Endothelial,Endothelial,CXCL2,ACKR1,1.0698568,0.0,0.79132223,0.7570776800869822,1.6177064730509612,0.17328797,0.92266816,0.054861951822626334,0.29635351015943723,Keloid
Pericyte_SMC,Pericyte_SMC,GNAI2,CAV1,1.1992121,0.0,0.7383119,0.2713571137584472,0.4248489627266496,0.03761297,0.9201579,0.9623954677587769,0.297309804510278,Keloid
Myeloid,Pericyte_SMC,TIMP2,ITGB1,1.0690823,0.0,0.83083934,0.22983165504308553,0.5097798530209998,0.043901887,0.9243889,0.7318336748012351,0.297309804510278,Keloid
Fibroblast,Endothelial,VEGFA,NRP2,0.22346276,0.21,0.049065433,0.01390309542757484,-0.05411999600423251,0.031156989,0.74817246,1.0,0.29760888304099287,Keloid
Pericyte_SMC,Pericyte_SMC,APOE,LRP1,1.5245385,0.0,0.73804194,0.4403184250489019,0.8299219360673095,0.06262751,0.92014444,0.2852742209651258,0.2982673603294266,Keloid
Myeloid,Pericyte_SMC,CXCL8,ADRA2A,1.0685261,0.0,0.76953626,1.0161479133929125,2.959024124767332,0.67778224,0.92166626,4.896045095922774e-05,0.2982673603294266,Keloid
Fibroblast,T_cell,MXRA5,CD69,1.067588,0.0,1.0382087,1.1622529964206632,2.487562450621754,0.54525834,0.93181676,8.151863217034616e-05,0.2992261762160335,Keloid
Myeloid,Pericyte_SMC,LUM,ITGB1,1.0674284,0.0,0.82545525,0.1472938373699447,0.15170241695075082,0.030316822,0.9241614,1.0,0.3001862507692489,Keloid
Endothelial,Keratinocyte,BMP2,GPC1,0.22288471,0.0,0.049078844,0.2968671578876312,0.47876592060573997,0.1585392,0.74819815,0.11800189493158375,0.30045249994850054,Keloid
Pericyte_SMC,Fibroblast,COL3A1,DDR2,1.6044873,0.0,0.72970414,0.2933377499313266,0.03526225573986699,0.0763542,0.9197261,0.8489985538844159,0.3011475825882235,Keloid
Endothelial,Myeloid,HLA-A,APLP2,1.0664426,0.0,0.7659519,0.17125809357794547,0.397899855438439,0.04444475,0.9214976,0.7138016781798527,0.3011475825882235,Keloid
Fibroblast,Fibroblast,MDK,NCL,1.0640417,0.0,0.94679713,0.48201658150141113,0.9340503332923792,0.08001009,0.92882997,0.11955325482528509,0.30211017027210735,Keloid
Fibroblast,Pericyte_SMC,THBS2,NOTCH3,1.062479,0.0,1.12886,1.0296165547595049,2.13399580913206,0.4216557,0.93442845,0.0005713953529617628,0.30307401242005105,Keloid
Fibroblast,Pericyte_SMC,MFGE8,ITGAV,0.22166947,0.0,0.04908605,0.07607662124583914,0.14666142205615607,0.04586879,0.74821204,0.9572423959986927,0.30329412134059514,Keloid
Endothelial,Fibroblast,SELE,GLG1,1.1781805,0.0,0.7283759,0.8536936369423545,2.233247982888424,0.24967234,0.9196588,0.011413797901298976,0.3040391076312049,Keloid
Endothelial,Fibroblast,COL6A2,SDC1,0.2219193,1.0,0.04924241,-0.22195733529385375,-1.092868782459204,0.008464416,0.7485115,1.0,0.3061337479177014,Keloid
Fibroblast,Fibroblast,COL6A1,SDC1,1.7553163,0.0,0.72245944,0.679362691731421,1.3985366240949755,0.100963816,0.91935694,0.07762764502292402,0.30694189763543145,Keloid
Fibroblast,Pericyte_SMC,HSPG2,ITGB1,1.057119,0.0,0.7918932,0.378624060408439,0.7497617773512735,0.07873161,0.9226939,0.12836094532237202,0.30694189763543145,Keloid
Endothelial,Keratinocyte,COL1A1,SDC1,1.0552385,1.0,0.9599093,0.18401793258166704,-1.0727546963635604,0.06111375,0.9292832,1.0,0.30791199109093004,Keloid
Fibroblast,Myeloid,VCAN,CD44,1.0544025,0.0,1.0503981,0.558079714137971,1.2369769562631707,0.10964975,0.9321866,0.07762764502292402,0.30888333060539064,Keloid
Keratinocyte,Endothelial,CALM1,INSR,1.1352267,0.0,0.7213366,0.37594263679489215,0.5980662660441614,0.10676913,0.91929924,0.07762764502292402,0.30888333060539064,Keloid
Keratinocyte,Keratinocyte,ADM,ADRB2,0.22420177,0.0,0.04928871,0.2969063706067914,0.279054517960048,0.13212484,0.74859995,0.35088541541406676,0.30897141156440083,Keloid
Pericyte_SMC,T_cell,COL14A1,CD44,1.052849,0.0,1.1054139,0.34710745991272896,0.8011701936933177,0.07145665,0.9337825,0.1858084335120399,0.30985591477796376,Keloid
Pericyte_SMC,Pericyte_SMC,COL4A2,ITGA1_ITGB1,1.0524178,0.0,0.8629609,0.9450884425952426,2.133401139878191,0.43112972,0.9257039,0.00042898891071130145,0.31082978505765774,Keloid
Keratinocyte,Pericyte_SMC,APOE,SDC2,1.1568052,0.0,0.7201874,0.41725095242255705,0.3495238209164191,0.11806816,0.9192401,0.23509620059497136,0.31082978505765774,Keloid
Fibroblast,Myeloid,TIMP2,CD44,1.0518606,0.0,1.046297,0.44214169329999375,0.9114447217080277,0.08131094,0.93206286,0.11381346164678871,0.311804854398485,Keloid
Pericyte_SMC,Keratinocyte,LAMB1,ITGA2_ITGB1,0.22285673,0.0,0.049585525,0.2262010841858132,0.4625267064646975,0.10581409,0.74916446,0.2422966782334094,0.3118070505908945,Keloid
Myeloid,Myeloid,HLA-DPA1,CD4,1.5893061,0.0,0.7198474,1.0786602917494779,2.582587254030977,0.41293585,0.9192226,0.0006625273375255852,0.3127811641948144,Keloid
Endothelial,Endothelial,CCL14,ACKR1,1.0517359,0.0,0.7310078,1.1347951256620048,2.3950445595965775,0.7554787,0.91979194,2.4259396806693206e-05,0.3127811641948144,Keloid
Keratinocyte,Pericyte_SMC,TIMP1,CD63,1.1560066,1.0,0.71895796,-0.09885362121533581,-0.7488308266613817,0.012710476,0.9191767,1.0,0.31375871304579617,Keloid
Fibroblast,Endothelial,MDK,ITGA6_ITGB1,1.0516773,0.0,0.9098371,0.9424353628704295,1.9261152957499466,0.38891432,0.9275026,0.001095500897162192,0.31375871304579617,Keloid
Myeloid,Pericyte_SMC,TGFB1,ITGB5,0.22277737,0.0,0.049628098,0.10796479282617136,0.23429560567017205,0.051923316,0.7492451,0.7768208924189586,0.3146406969036819,Keloid
T_cell,Pericyte_SMC,TIMP1,CD63,1.1548811,1.0,0.71458703,-0.09964562987800019,-0.6566366548275613,0.012633203,0.91894984,1.0,0.3147374995505809,Keloid
Endothelial,Endothelial,EFNB2,PECAM1,1.0508785,0.0,0.8012453,1.0041810192998943,2.0967815993319956,0.4160814,0.92311156,0.000643585088108928,0.31571752230831884,Keloid
Pericyte_SMC,Keratinocyte,COL1A2,ITGA2_ITGB1,1.6559823,0.0,0.7139202,0.3397171982638687,0.07755931429986823,0.1012297,0.9189151,0.5990480457864074,0.31571752230831884,Keloid
Keratinocyte,Fibroblast,COL1A1,CD44,1.0503615,1.0,0.7295987,-0.32807714607339244,-1.2195405980327145,0.011321263,0.9197207,1.0,0.3166987799181604,Keloid
Myeloid,Endothelial,COL12A1,ITGA2_ITGB1,0.22366747,0.97,0.049628604,0.05801735103553474,-0.007450318020989333,0.041703638,0.749246,1.0,0.31747235120318795,Keloid
Pericyte_SMC,Fibroblast,COL6A3,CD44,1.048564,0.0,0.72802013,0.16605597323997678,0.15887710951601974,0.033781633,0.9196407,1.0,0.31768127097925614,Keloid
Pericyte_SMC,Fibroblast,COL1A1,SDC1,1.729731,0.0,0.7112266,0.17073060678455032,-0.17438791075774512,0.045281067,0.9187741,1.0,0.31768127097925614,Keloid
Myeloid,Myeloid,HMGB1,CXCR4,1.0458372,0.0,1.013759,0.09984731922045749,0.15823496356675004,0.040669814,0.9310558,0.8626436617826407,0.3196499478518111,Keloid
Pericyte_SMC,Fibroblast,GAS6,AXL,0.22322038,0.0,0.049817823,0.1527374672623002,0.3190963019146427,0.0707578,0.7496034,0.5306874669537373,0.32030204528639816,Keloid
Keratinocyte,Endothelial,COL1A2,CD93,1.0448436,1.0,0.9858536,0.18932940877850965,-0.06787472854379306,0.06352905,0.93015456,1.0,0.3206361308615712,Keloid
Keratinocyte,Pericyte_SMC,COL1A2,CD44,1.0448334,1.0,0.98582584,-0.20501782662735396,-0.7785091021268331,0.017279191,0.93015367,1.0,0.32162354171918695,Keloid
Keratinocyte,Fibroblast,LGALS1,ITGB1,1.0446221,1.0,0.8448053,-0.1414561082123444,-0.7450814686627425,0.01361834,0.9249694,1.0,0.3226121790238087,Keloid
Keratinocyte,Keratinocyte,SPTAN1,PTPRA,0.22557315,0.0,0.049964964,0.04498896791730089,-0.11894746569374759,0.036532532,0.7498801,1.0,0.32312971763873616,Keloid
Myeloid,Pericyte_SMC,COL1A1,DDR2,1.2399759,1.0,0.7026471,0.09308030788773983,-0.007607572653624328,0.06208067,0.9183201,1.0,0.32360204137458676,Keloid
Pericyte_SMC,Pericyte_SMC,TIMP3,CD44,1.0435474,0.0,0.9839753,0.47586643525796085,1.1577573383509787,0.08967753,0.9300925,0.08210996098842954,0.32459312737067164,Keloid
Pericyte_SMC,T_cell,CXCL12,CXCR4,1.1339017,0.0,0.70212626,0.7759496983575496,1.7264189286375067,0.16737494,0.91829234,0.06832438293610012,0.32459312737067164,Keloid
